source,target,value
220,321,0.20701416938432612
221,321,1.0986122886681098
194,321,0.26236426446749106
21,321,1.840549633397487
29,323,10.829728615263452
20,321,0.1823215567939546
21,321,0.47000362924573563
20,321,2.028148247292285
19,321,2.028148247292285
12,321,2.028148247292285
220,321,6.907755278982137
220,321,0.20701416938432612
21,321,5.187385805840755
191,321,2.617395832834079
191,321,4.61512051684126
230,344,6.214608098422191
230,345,6.214608098422191
221,321,5.703782474656201
221,321,4.605170185988092
221,321,6.620073206530356
221,321,1.0986122886681098
29,323,10.829728615263452
191,321,4.976733742420574
191,321,5.19295685089021
191,321,5.19295685089021
191,321,11.938193200374572
107,346,9.210340371976184
108,346,9.210340371976184
191,321,1.7047480922384253
21,321,0.47000362924573563
20,321,0.26236426446749106
19,321,2.772588722239781
230,345,4.605170185988092
230,344,4.605170185988092
230,345,4.605170185988092
230,344,4.605170185988092
234,347,7.438383530044307
234,348,8.961879012677683
29,323,10.829728615263452
230,344,4.605170185988092
230,345,4.605170185988092
236,321,8.006367567650246
203,321,0.5481214085096876
19,321,1.1216775615991057
29,323,10.829728615263452
237,345,6.309918278226516
230,345,4.605170185988092
230,344,4.605170185988092
230,345,4.605170185988092
230,344,4.605170185988092
234,349,5.765191102784844
234,348,1.3376291891386096
234,349,5.765191102784844
234,348,1.3376291891386096
234,350,1.6253112615903906
234,349,5.765191102784844
234,348,1.3376291891386096
234,350,1.6253112615903906
234,349,5.765191102784844
234,323,6.645090969505644
234,351,2.6946271807700692
234,348,1.3376291891386096
234,350,1.6253112615903906
191,321,1.7047480922384253
234,347,0.6931471805599453
234,352,3.091042453358316
234,347,0.6931471805599453
234,352,3.091042453358316
234,323,4.499809670330265
221,321,3.2188758248682006
20,321,3.6635616461296463
21,321,3.6109179126442243
221,321,3.295836866004329
230,345,2.4849066497880004
230,344,8.213381737034572
245,321,1.6486586255873816
230,345,2.4849066497880004
230,344,8.213381737034572
230,345,2.4849066497880004
230,344,2.5649493574615367
230,344,4.605170185988092
230,345,4.605170185988092
241,353,0.7701082216960737
242,353,1.9459101490553132
243,353,2.4849066497880004
179,353,2.617395832834079
29,322,1.6544112780768316
234,322,0.01980262729617973
234,354,0.19885085874516517
244,321,7.438383530044307
250,323,3.481240089335692
250,355,8.059592328887545
0,321,4.605170185988092
24,322,5.298317366548036
103,322,12.429216196844383
44,322,11.018629143155449
0,356,0.6931471805599453
0,321,3.8918202981106265
77,357,4.700480365792417
167,356,11.512925464970229
69,356,9.417354541360508
257,321,1.0986122886681098
103,321,6.907755278982137
9,321,2.302585092994046
9,321,2.302585092994046
29,322,0.6931471805599453
92,322,8.006367567650246
47,323,4.605170185988092
66,323,11.512925464970229
100,358,5.857933154483459
20,321,1.0986122886681098
205,321,9.210340371976184
100,358,5.857933154483459
20,321,3.4657359027997265
20,321,3.4657359027997265
20,321,5.075173815233827
20,321,2.772588722239781
138,321,9.433483923290392
186,321,9.433483923290392
21,321,2.995732273553991
146,321,12.180754837545884
226,359,3.044522437723423
226,360,3.367295829986474
151,360,3.5553480614894135
151,361,4.02535169073515
151,359,4.31748811353631
226,362,4.406719247264253
226,362,5.003946305945459
223,360,5.267858159063328
151,362,5.43372200355424
226,361,5.556828061699537
223,359,5.697093486505405
151,362,6.013715156042802
223,362,6.706862336602747
224,361,6.837332814685591
223,362,6.993932975223189
224,360,7.162397497355718
223,361,7.52294091807237
224,359,7.533693709848633
224,362,9.323669057283185
224,362,9.70503661381229
11,321,5.247024072160486
206,321,9.210340371976184
20,321,0.1823215567939546
14,321,5.147494476813453
18,321,11.512925464970229
16,321,11.512925464970229
47,363,6.551080335043404
136,363,3.5553480614894135
46,363,2.1972245773362196
46,322,9.210340371976184
136,322,6.745236349484363
47,322,11.512925464970229
25,322,13.815510557964274
25,363,8.85366542803745
4,364,10.596634733096073
66,364,10.308952660644293
7,364,5.0106352940962555
7,365,2.995732273553991
30,364,10.308952660644293
30,364,10.308952660644293
7,364,9.210340371976184
66,364,10.308952660644293
66,364,11.512925464970229
7,364,5.298317366548036
30,365,0.6931471805599453
30,364,7.824046010856292
103,366,9.210340371976184
65,367,10.819778284410283
65,353,7.438383530044307
0,321,9.210340371976184
0,356,0.6931471805599453
103,321,6.907755278982137
8,321,1.4586150226995167
21,321,3.4965075614664802
74,321,9.210340371976184
262,367,5.768320995793772
262,367,5.075173815233827
262,367,5.91350300563827
103,321,6.606650186198215
192,321,12.319401330837177
133,321,11.189961578373808
45,321,9.249561085129464
114,321,12.881564890851399
103,321,7.859413154693583
103,321,7.859413154693583
43,321,11.617285480294472
12,321,0.4054651081081644
8,321,0.9932517730102834
12,321,2.0014800002101243
263,365,2.8903717578961645
66,365,0.09531017980432493
66,365,5.318119993844216
66,365,6.620073206530356
19,321,3.4657359027997265
47,323,4.605170185988092
47,322,9.51044496442652
47,354,10.06475570013225
0,321,5.236441962829949
0,323,0.6418538861723947
67,323,10.308952660644293
19,321,2.302585092994046
4,322,6.993932975223189
11,321,6.214608098422191
11,321,2.772588722239781
66,356,3.912023005428146
67,321,9.903487552536127
0,321,4.882801922586371
268,323,2.0794415416798357
268,322,4.127134385045092
103,321,10.131419620582134
17,321,9.210340371976184
269,321,8.895629627136483
221,321,9.615805480084347
221,321,9.740968623038354
221,321,13.081541382884074
270,366,11.512925464970229
19,321,2.066862759472976
1,363,6.907755278982137
1,322,6.721425700790643
0,322,4.07753744390572
80,357,8.070906088787819
21,321,4.330733340286331
21,321,7.455876687491824
81,357,12.206072645530174
83,357,9.635608107380527
77,357,9.503009985939002
89,357,9.568014816247999
88,357,10.887436932884098
86,357,12.206072645530174
90,357,8.318742252692399
80,357,12.206072645530174
85,357,12.206072645530174
84,357,10.621327345686446
91,357,9.746833742490752
82,357,11.225243392518447
87,357,10.308952660644293
203,321,4.5217885770490405
65,321,5.19295685089021
66,365,5.8289456176102075
20,321,3.4011973816621555
65,365,5.393627546352362
65,365,2.028148247292285
66,365,2.5649493574615367
173,368,7.7406644019172415
87,357,7.313220387090301
20,321,0.1823215567939546
14,321,5.147494476813453
19,321,2.302585092994046
203,321,4.5217885770490405
19,321,2.3978952727983707
21,321,5.940171252720432
19,321,1.7047480922384253
161,321,17.034386382832476
273,357,6.606650186198215
274,357,9.159047077588632
275,357,7.600902459542082
273,357,7.170119543449628
275,357,9.011889433252344
274,357,8.748304912379623
19,321,2.302585092994046
21,321,3.4965075614664802
261,321,7.549609165154532
104,357,3.5553480614894135
77,357,3.8066624897703196
262,321,9.210340371976184
21,321,3.1354942159291497
258,356,10.819778284410283
7,364,9.903487552536127
30,364,8.006367567650246
66,364,10.308952660644293
8,321,3.58351893845611
276,321,9.210340371976184
15,321,8.006367567650246
185,321,8.003028666384733
20,321,3.4011973816621555
185,321,8.003028666384733
121,322,5.298317366548036
121,348,5.298317366548036
66,365,5.988961416889864
168,365,2.6390573296152584
65,365,1.0986122886681098
66,365,6.907755278982137
168,365,6.907755278982137
65,365,6.907755278982137
191,321,0.6931471805599453
119,358,3.8066624897703196
20,321,3.1354942159291497
21,321,3.6635616461296463
20,321,3.5553480614894135
21,321,2.995732273553991
66,365,2.6390573296152584
19,321,2.3978952727983707
203,321,4.5217885770490405
21,321,3.258096538021482
20,321,0.6931471805599453
175,326,3.8918202981106265
175,329,6.169610732491456
66,365,4.30406509320417
0,321,5.645446897643238
182,321,0.5877866649021191
211,321,4.90527477843843
281,321,0.8754687373538999
281,321,2.028148247292285
281,321,4.624972813284271
281,321,4.174387269895637
12,321,0.8329091229351039
21,321,3.091042453358316
66,356,5.991464547107982
68,369,10.308952660644293
0,369,6.040254711277414
0,366,4.605170185988092
24,323,4.867534450455582
20,321,5.298317366548036
19,321,5.634789603169249
13,321,11.512925464970229
66,323,11.512925464970229
62,321,7.8632667240095735
65,321,7.962067308753666
92,321,1.0986122886681098
283,323,6.907755278982137
186,321,6.907755278982137
92,321,4.382026634673881
226,361,4.204692619390966
226,360,2.70805020110221
226,362,5.298317366548036
47,323,6.56244409369372
25,323,8.86488793377419
47,323,5.298317366548036
234,322,1.6094379124341003
48,323,7.96693349840484
50,323,8.772920092626467
247,322,4.844187086458591
21,321,6.723832440821209
21,321,2.772588722239781
215,321,0.47000362924573563
0,321,3.871201010907891
11,370,5.991464547107982
201,370,5.247024072160486
10,370,5.940171252720432
21,321,2.4849066497880004
20,321,4.219507705176107
21,321,3.2188758248682006
162,321,9.210340371976184
29,323,9.126958763037132
247,323,0.6931471805599453
285,323,4.127134385045092
47,323,5.062595033026967
99,358,2.4069451083182885
286,321,11.512925464970229
66,356,3.912023005428146
286,356,5.298317366548036
66,321,11.512925464970229
20,321,2.3978952727983707
12,321,1.791759469228055
191,321,7.3777589082278725
221,321,5.0106352940962555
20,321,9.104979856318357
12,321,1.0986122886681098
191,321,2.772588722239781
221,321,2.70805020110221
20,321,9.179881164491475
191,321,2.1972245773362196
221,321,2.5649493574615367
20,321,2.302585092994046
191,321,3.828641396489095
221,321,3.58351893845611
20,321,2.3978952727983707
191,321,4.3694478524670215
221,321,4.02535169073515
20,321,2.0794415416798357
191,321,4.174387269895637
221,321,3.1354942159291497
66,366,3.6888794541139363
191,321,4.127134385045092
221,321,6.173786103901937
196,321,2.0794415416798357
196,321,2.0794415416798357
196,321,2.0794415416798357
196,321,2.0794415416798357
196,321,5.438079308923196
287,321,2.302585092994046
191,321,5.231108616854587
191,321,5.351858133476067
191,321,8.373553741214627
191,321,7.600902459542082
191,321,7.600902459542082
221,321,2.833213344056216
221,321,2.70805020110221
100,358,5.857933154483459
130,370,8.536995818712418
221,321,6.013715156042802
221,321,2.3978952727983707
193,321,9.210340371976184
21,321,0.9555114450274363
21,321,3.1354942159291497
66,365,3.5263605246161616
65,365,6.907755278982137
14,365,6.907755278982137
66,365,6.907755278982137
8,321,3.58351893845611
47,323,4.605170185988092
66,323,9.210340371976184
21,321,4.844187086458591
21,321,3.091042453358316
21,321,9.210340371976184
21,321,9.210340371976184
73,326,0.1823215567939546
0,321,2.3978952727983707
0,321,0.09531017980432493
0,321,4.30406509320417
21,321,4.330733340286331
21,321,5.153291594497779
6,321,13.815510557964274
8,321,0.6931471805599453
19,321,2.833213344056216
21,321,3.091042453358316
44,321,6.802394763324311
21,321,6.920671504248683
100,326,9.210340371976184
290,358,0.5877866649021191
142,358,0.8329091229351039
290,326,2.9444389791664403
65,365,2.833213344056216
19,321,3.258096538021482
12,321,0.6931471805599453
12,321,0.6931471805599453
182,321,1.791759469228055
21,321,2.6390573296152584
182,321,1.791759469228055
21,321,1.0986122886681098
26,323,3.871201010907891
26,322,6.829793737512425
24,348,5.978885764901122
24,322,4.882801922586371
24,323,5.641907070938114
29,322,2.3978952727983707
221,321,4.30406509320417
191,321,5.568344503761097
277,358,1.589235205116581
191,321,6.131226489483141
174,371,5.19295685089021
175,326,1.3862943611198906
20,321,6.907755278982137
19,321,3.9512437185814275
186,321,6.907755278982137
208,321,6.907755278982137
202,321,0.8754687373538999
19,321,2.3978952727983707
21,321,3.4965075614664802
294,321,2.4849066497880004
21,321,2.2617630984737906
145,321,8.764053269347762
293,321,1.9459101490553132
21,321,3.4965075614664802
202,321,0.8754687373538999
20,321,3.871201010907891
19,321,2.3978952727983707
8,321,0.5247285289349821
8,321,5.0238805208462765
8,321,2.4849066497880004
11,321,2.3978952727983707
20,321,3.4011973816621555
20,321,2.995732273553991
21,321,3.044522437723423
20,321,3.0106208860477417
20,321,2.995732273553991
21,321,3.4965075614664802
20,321,6.040254711277414
19,321,4.941642422609304
20,321,2.70805020110221
19,321,2.9444389791664403
20,321,0.6931471805599453
202,321,0.8754687373538999
19,321,2.302585092994046
26,356,1.3862943611198906
25,363,8.85366542803745
20,321,3.5263605246161616
19,321,3.9512437185814275
140,321,10.819778284410283
20,321,7.090076835776092
14,321,12.05583098219963
104,357,5.298317366548036
21,321,3.4965075614664802
21,321,2.995732273553991
215,321,2.3978952727983707
134,353,5.075173815233827
134,356,7.306531398939505
134,369,7.299797366758161
0,363,2.4849066497880004
47,363,4.605170185988092
204,321,10.819778284410283
65,321,5.7745515455444085
7,321,3.970291913552122
78,357,5.298317366548036
296,356,8.160518247477505
26,356,3.871201010907891
66,365,6.159095388491933
66,365,5.3981627015177525
168,365,3.7376696182833684
168,365,2.995732273553991
20,321,3.9318256327243257
19,321,6.07073772800249
21,321,2.995732273553991
19,321,1.0647107369924282
297,321,3.4657359027997265
19,321,2.302585092994046
60,321,9.259130536145614
11,321,6.684611727667927
11,321,6.214608098422191
21,321,4.248495242049359
298,365,5.733341276897746
168,365,3.6712245188752153
47,323,5.393627546352362
100,358,3.5263605246161616
21,321,1.4350845252893227
20,321,3.4011973816621555
20,321,3.4011973816621555
20,321,3.4011973816621555
20,321,3.4657359027997265
216,321,9.210340371976184
0,321,4.219507705176107
175,326,3.5553480614894135
175,329,2.772588722239781
21,321,2.3978952727983707
20,321,0.1823215567939546
175,326,4.48863636973214
175,329,6.042632833682381
100,358,3.295836866004329
194,321,1.7227665977411035
132,321,0.6931471805599453
191,321,5.840641657373398
221,321,5.560681631015528
67,321,8.242756345714477
20,321,3.4011973816621555
21,321,2.995732273553991
20,321,1.1314021114911006
19,321,2.186051276738094
19,321,2.1972245773362196
20,321,7.090076835776092
14,321,12.05583098219963
19,321,2.302585092994046
174,321,6.907755278982137
169,372,7.600902459542082
19,321,2.0794415416798357
20,321,3.4011973816621555
21,321,1.9878743481543455
299,321,5.940171252720432
20,321,3.4011973816621555
4,321,6.536691597591305
21,321,1.1631508098056809
19,321,3.295836866004329
21,321,3.1354942159291497
21,321,1.3862943611198906
191,321,0.5306282510621704
21,321,7.6787889981991535
191,321,7.411556287811163
221,321,6.502790045915623
221,321,0.47000362924573563
20,321,7.27931883541462
21,321,6.244166900663736
12,321,4.30406509320417
197,326,8.626406276389554
221,321,0.47000362924573563
205,373,6.398594934535208
47,348,9.210340371976184
47,323,6.429719478039138
100,358,2.5649493574615367
0,321,12.089538829274222
201,321,5.41610040220442
138,321,6.907755278982137
0,321,3.784189633918261
198,326,8.242756345714477
226,360,3.367295829986474
223,360,5.267858159063328
151,360,3.5553480614894135
190,347,2.5649493574615367
221,321,6.173786103901937
194,321,4.812184355372417
21,321,4.330733340286331
21,321,2.3978952727983707
191,321,6.131226489483141
181,358,3.9318256327243257
103,321,6.907755278982137
215,321,0.47000362924573563
0,321,5.472270673671475
20,321,4.0943445622221
249,321,9.210340371976184
68,321,10.308952660644293
17,321,9.210340371976184
16,321,9.210340371976184
8,321,0.6931471805599453
9,321,2.3978952727983707
194,321,0.6931471805599453
21,321,5.247024072160486
221,321,0.6931471805599453
191,321,0.6931471805599453
301,321,3.5263605246161616
203,321,4.5217885770490405
221,321,5.41610040220442
21,321,2.667228206581955
12,356,10.819778284410283
12,321,1.0986122886681098
21,321,1.1314021114911006
20,321,2.9601050959108397
12,321,0.5306282510621704
115,365,10.239959789157341
302,357,2.833213344056216
77,357,3.091042453358316
302,357,3.970291913552122
77,357,3.5553480614894135
77,357,2.9444389791664403
302,357,2.0794415416798357
302,357,1.791759469228055
66,365,4.499809670330265
21,321,1.1631508098056809
19,321,3.295836866004329
19,321,2.4849066497880004
11,321,9.210340371976184
11,321,4.722063937459591
21,321,1.6863989535702288
17,321,6.126213947659596
21,321,7.920446505142607
17,321,9.210340371976184
25,348,12.429216196844383
257,321,1.0986122886681098
15,321,9.903487552536127
103,321,7.8632667240095735
99,358,2.1972245773362196
100,358,2.9338568698359038
62,321,7.859413154693583
203,321,4.5217885770490405
19,321,2.3978952727983707
304,321,10.126631103850338
282,321,10.126631103850338
151,321,9.210340371976184
204,321,9.210340371976184
0,322,3.0106208860477417
221,321,3.7612001156935624
124,326,1.5686159179138452
0,321,3.6109179126442243
221,321,2.6390573296152584
190,347,2.5649493574615367
185,321,8.003028666384733
194,321,1.7227665977411035
297,321,3.4657359027997265
47,363,6.253828811575473
25,363,9.210340371976184
268,321,9.210340371976184
267,326,1.6094379124341003
20,321,3.4011973816621555
20,321,3.4011973816621555
20,321,7.090076835776092
14,321,12.05583098219963
19,321,2.1972245773362196
168,365,3.4011973816621555
19,321,3.955082494888593
21,321,6.984716320118266
20,321,7.090076835776092
14,321,12.05583098219963
21,321,4.276666119016055
220,321,0.6931471805599453
220,321,3.8066624897703196
221,321,4.6913478822291435
221,321,0.8754687373538999
221,321,4.343805421853684
221,321,0.1823215567939546
221,321,0.6931471805599453
20,321,7.215239978730097
73,326,2.4765384001174837
191,321,5.605802066295998
191,321,2.995732273553991
21,321,0.7884573603642703
98,374,4.248495242049359
96,374,2.302585092994046
182,321,1.791759469228055
12,321,0.4054651081081644
221,321,3.8918202981106265
20,321,5.135798437050262
208,321,6.907755278982137
186,321,6.907755278982137
208,321,6.907755278982137
124,329,3.9889840465642745
124,326,2.9444389791664403
290,329,3.9889840465642745
290,326,2.9444389791664403
100,356,3.912023005428146
129,356,2.995732273553991
44,321,12.154779351142624
117,356,13.458835614025542
153,356,9.210340371976184
19,321,2.302585092994046
41,356,3.5553480614894135
41,356,2.70805020110221
100,358,4.290459441148391
41,356,11.512925464970229
41,356,11.512925464970229
41,356,9.210340371976184
41,356,3.6888794541139363
41,356,5.298317366548036
41,356,9.210340371976184
153,356,10.308952660644293
177,375,1.3862943611198906
100,358,3.713572066704308
100,358,3.713572066704308
100,358,3.7612001156935624
201,321,8.039157390473237
112,356,6.802394763324311
20,321,3.871201010907891
21,321,1.1631508098056809
21,321,0.4054651081081644
21,321,7.600902459542082
21,321,4.852030263919617
19,321,3.295836866004329
20,321,4.382026634673881
21,321,0.8329091229351039
234,348,2.302585092994046
234,351,0.6931471805599453
221,321,0.8754687373538999
221,321,4.6913478822291435
221,321,0.1823215567939546
20,321,3.4011973816621555
203,321,0.9162907318741551
73,326,7.383989457978509
20,321,3.4011973816621555
16,321,11.512925464970229
306,321,4.844187086458591
14,321,12.05583098219963
20,321,7.090076835776092
20,321,7.090076835776092
14,321,12.05583098219963
21,321,3.4965075614664802
21,321,3.4965075614664802
286,365,4.605170185988092
66,365,3.6375861597263857
303,365,1.3862943611198906
223,376,3.4339872044851463
151,376,5.135798437050262
223,361,3.1354942159291497
151,361,3.332204510175204
151,376,5.135798437050262
151,361,3.4011973816621555
66,365,6.525029657843462
66,365,6.077642243349034
66,365,5.267858159063328
66,365,6.519147287940395
66,365,5.3981627015177525
119,377,3.091042453358316
20,321,3.4657359027997265
20,321,0.9555114450274363
66,365,4.7535901911063645
227,326,3.6888794541139363
227,329,5.455321115357702
227,326,3.367295829986474
227,326,2.3978952727983707
21,321,3.2188758248682006
20,321,2.9444389791664403
24,322,5.991464547107982
24,323,5.135798437050262
26,323,3.871201010907891
29,322,2.3978952727983707
26,322,6.829793737512425
29,354,1.33500106673234
29,322,1.6863989535702288
186,364,3.9318256327243257
287,321,2.8903717578961645
287,321,7.600902459542082
221,321,2.4849066497880004
221,321,5.598421958998375
21,321,3.295836866004329
12,321,2.0014800002101243
20,321,4.290459441148391
260,357,3.091042453358316
99,358,2.5649493574615367
191,321,2.1972245773362196
20,321,9.183585634667363
191,321,4.3694478524670215
20,321,2.3978952727983707
191,321,2.772588722239781
20,321,9.105313134108476
191,321,7.37650812632622
20,321,2.3978952727983707
215,321,2.302585092994046
21,321,8.946374826141717
221,321,2.3978952727983707
221,321,2.5649493574615367
21,321,3.4965075614664802
20,321,0.6931471805599453
221,321,6.202535517187923
21,321,2.4849066497880004
21,321,10.034515814942532
19,323,9.903487552536127
21,321,6.907755278982137
215,321,1.33500106673234
21,321,1.3862943611198906
65,365,2.70805020110221
234,354,2.302585092994046
234,350,4.02535169073515
234,322,0.6931471805599453
289,321,8.268731832117737
194,321,0.1823215567939546
19,321,3.295836866004329
21,321,1.1631508098056809
175,329,3.58351893845611
175,326,2.772588722239781
221,321,2.833213344056216
221,321,0.6931471805599453
221,321,0.6931471805599453
221,321,1.1314021114911006
21,321,7.963807953231451
21,321,3.4011973816621555
181,358,3.6109179126442243
100,358,2.302585092994046
221,321,3.713572066704308
221,321,1.0986122886681098
221,321,4.948759890378168
104,357,2.772588722239781
221,321,0.5877866649021191
221,321,0.3364722366212129
221,321,4.787491742782046
44,321,9.60911649193355
20,321,4.382026634673881
21,321,2.1972245773362196
66,365,3.6375861597263857
100,358,4.700480365792417
14,321,5.147494476813453
20,321,0.1823215567939546
190,348,3.332204510175204
234,348,1.6094379124341003
29,348,2.9444389791664403
21,321,3.1354942159291497
19,321,2.3978952727983707
186,378,6.169610732491456
186,378,8.019283792916793
233,378,4.343805421853684
233,378,1.4350845252893227
186,378,6.439350371100098
186,378,4.382026634673881
186,378,5.10594547390058
186,378,6.405228458030842
186,378,6.736966958001855
186,378,7.045776576879511
233,378,0.26236426446749106
233,378,0.47000362924573563
233,378,3.044522437723423
233,378,2.1972245773362196
233,378,3.6375861597263857
186,378,6.933423025730715
233,378,2.70805020110221
208,321,13.815510557964274
186,321,13.815510557964274
178,329,6.396929655216146
178,326,7.600902459542082
291,326,5.991464547107982
291,329,3.8918202981106265
141,379,10.126631103850338
0,321,0.1823215567939546
0,321,2.833213344056216
244,321,3.6375861597263857
244,321,3.9318256327243257
221,321,5.41610040220442
221,321,1.2237754316221157
191,321,6.214608098422191
21,321,2.772588722239781
21,321,6.71295620067707
191,321,2.995732273553991
12,321,3.258096538021482
182,321,1.791759469228055
245,321,1.1631508098056809
245,321,0.7884573603642703
245,321,1.4350845252893227
19,321,2.3978952727983707
137,323,3.7612001156935624
0,321,3.8501476017100584
20,321,4.248495242049359
175,326,3.6888794541139363
267,326,3.912023005428146
267,326,3.912023005428146
19,321,3.295836866004329
19,321,5.41610040220442
20,380,5.521460917862246
19,321,3.6375861597263857
21,321,2.4849066497880004
21,321,4.867534450455582
21,321,2.5649493574615367
194,321,0.6931471805599453
221,321,0.6931471805599453
191,321,1.0986122886681098
191,321,0.6931471805599453
194,321,5.966146739123692
221,321,1.5260563034950492
141,379,10.126631103850338
234,348,2.302585092994046
234,347,2.0794415416798357
101,358,7.7458682297922685
7,366,0.09531017980432493
92,381,8.101677747454572
238,382,3.58351893845611
238,382,4.110873864173311
180,353,2.772588722239781
180,353,3.828641396489095
238,382,1.2809338454620642
219,382,8.809862805379057
219,382,10.126631103850338
0,321,6.620073206530356
170,321,9.775654181026242
103,321,6.606650186198215
154,382,4.2626798770413155
152,382,4.418840607796598
152,382,4.700480365792417
231,357,3.7612001156935624
231,357,4.0943445622221
238,357,2.8903717578961645
238,357,1.5040773967762742
238,357,3.1780538303479458
238,357,2.066862759472976
310,357,9.903487552536127
311,357,8.294049640102028
77,357,1.3862943611198906
77,357,2.0794415416798357
77,357,3.4657359027997265
77,357,1.0986122886681098
238,382,10.308952660644293
113,382,4.787491742782046
238,357,4.605170185988092
25,323,8.517193191416238
240,382,8.922658299524402
47,323,6.551080335043404
20,321,5.8289456176102075
77,357,4.59511985013459
21,321,6.846943139585379
203,321,0.7884573603642703
20,321,4.343805421853684
21,321,2.163323025660538
215,321,3.1354942159291497
21,321,8.101677747454572
215,321,2.4849066497880004
182,321,2.3978952727983707
20,321,1.7749523509116738
20,321,8.935903526274423
21,321,4.127134385045092
182,321,3.7376696182833684
20,321,3.4011973816621555
21,321,3.1354942159291497
8,321,2.8903717578961645
21,321,6.210600077024653
21,321,3.6888794541139363
8,321,1.3609765531356006
19,321,2.772588722239781
21,321,7.003065458786462
100,358,5.857933154483459
66,365,2.6390573296152584
296,322,9.51044496442652
296,323,9.903487552536127
20,321,1.840549633397487
21,321,3.091042453358316
21,321,9.27049429479593
21,321,9.450930836894113
21,321,8.35936910622267
157,321,9.210340371976184
111,321,9.210340371976184
158,321,9.210340371976184
209,321,9.210340371976184
95,321,9.210340371976184
159,321,9.210340371976184
21,321,0.9555114450274363
21,321,0.26236426446749106
199,378,0.6931471805599453
186,378,4.02535169073515
208,378,3.713572066704308
178,329,8.216088098632316
178,326,8.922658299524402
234,347,0.5877866649021191
234,348,1.9878743481543455
11,321,6.214608098422191
29,323,9.116029692504942
314,323,3.258096538021482
42,323,2.6390573296152584
313,323,7.549609165154532
54,323,2.302585092994046
314,322,7.438383530044307
29,322,2.5649493574615367
234,322,1.6094379124341003
22,322,5.214935757608986
42,322,6.267200548541362
313,322,9.903487552536127
190,323,9.903487552536127
38,323,1.0986122886681098
22,323,3.091042453358316
190,322,3.4011973816621555
54,322,6.484635235635252
234,323,5.849324779946859
38,322,4.07753744390572
20,321,6.035481432524756
68,369,5.135798437050262
221,321,2.772588722239781
221,321,2.0794415416798357
221,321,4.394449154672439
0,347,3.6136169696133895
0,354,2.2192034840549946
0,348,2.7343675094195836
0,322,3.0492730404820207
0,323,0.5306282510621704
0,321,5.043425116919247
99,358,2.5649493574615367
19,321,7.824046010856292
21,321,5.003946305945459
21,321,1.7578579175523736
19,321,2.3978952727983707
